comment_id,author,author_channel_id,text,like_count,published_at,updated_at,cleaned_text,original_length,cleaned_length,sentiment_label,sentiment_confidence,sentiment_prediction,prob_negative,prob_neutral,prob_positive,manual_correction
Ugz-d4X95_cFO4DUHux4AaABAg,@تذكير-ع5ح,UCl3w9HvcxiadEtkydJeA6Jg,Thank you🌸,0,2024-07-30T11:23:52Z,2024-07-30T11:23:52Z,Thank you,10,9,Positive,0.835401177406311,2,0.02298710122704506,0.1416117548942566,0.835401177406311,False
UgyHWSQVm1ey6iljnJd4AaABAg,@niyomiz,UC4nIhNNZKng0MgN4DmV05Zg,Horrible horrible buy! What a rubbish machine,0,2024-07-29T13:28:04Z,2024-07-29T13:28:04Z,Horrible horrible buy! What a rubbish machine,45,45,Negative,0.943827211856842,0,0.943827211856842,0.047047022730112076,0.00912564992904663,False
Ugy5BepTXdQzaCplGjZ4AaABAg,@MarianHamila,UCpm2FFvNJzRU22aCluz0gBg,"When I start the cleaning process, the machine does not operate and the red light is on. And the water is filled in the place where I put the capsule in. Why doesn't it operate normally?",0,2024-07-22T11:45:42Z,2024-07-26T04:26:50Z,"When I start the cleaning process, the machine does not operate and the red light is on. And the water is filled in the place where I put the capsule in. Why doesn't it operate normally?",186,186,Negative,0.8235213160514832,0,0.8235213160514832,0.16913366317749023,0.007345027755945921,False
Ugwx9JEZcS_w5e769v54AaABAg,@minoena,UC8_sCO6AcRokpQqYwRh8aVQ,y’all in the comments is why shampoo bottles have labels,0,2024-07-18T15:07:17Z,2024-07-18T15:07:17Z,y’all in the comments is why shampoo bottles have labels,56,56,Neutral,0.5068039894104004,0,0.5068039894104004,0.45710116624832153,0.036094870418310165,True
UgwS0TLwNuUB6lgtcKN4AaABAg,@Teeth_builder1991,UCMml_htoYrDNetMKo7V3Szg,What the fuck i have bought??????????? So complicated,2,2024-07-18T12:42:42Z,2024-07-18T12:42:42Z,What the fuck i have bought??????????? So complicated,53,53,Negative,0.9293025732040405,0,0.9293025732040405,0.06392709910869598,0.006770310457795858,False
Ugy7DujvxxO8Zfdbhv94AaABAg,@nikkitakoia1730,UCiAGpJxkM3MeNJmugjyqDuA,mine wont go into descaling mode. ive done the rinse phase. the machines heated and im holding the button down for 7 seconds in the unlocked position but nothings happening... why so complicated??!,1,2024-07-13T22:03:18Z,2024-07-13T22:03:18Z,mine wont go into descaling mode. ive done the rinse phase. the machines heated and im holding the button down for 7 seconds in the unlocked position but nothings happening... why so complicated??!,197,197,Negative,0.8421929478645325,0,0.8421929478645325,0.14856934547424316,0.009237791411578655,False
Ugz0SnF8zAh8rQDT-Gl4AaABAg,@sylsadventures7279,UCM3EH1RoSLf27-2wHIqAKew,Unnecessarily overcomplicated processed. What Nespresso needs to come up with is a self cleaning option like a high pressure steam?? After completing the descaling the inside of the machine is still filthy and requires a lot of manual cleaning to get a lot of the gunk out.,0,2024-07-07T02:03:28Z,2024-07-07T02:03:28Z,Unnecessarily overcomplicated processed. What Nespresso needs to come up with is a self cleaning option like a high pressure steam?? After completing the descaling the inside of the machine is still filthy and requires a lot of manual cleaning to get a lot of the gunk out.,273,273,Negative,0.8809055685997009,0,0.8809055685997009,0.11166227608919144,0.007432123180478811,False
Ugzpu8kTqWGjjnGK4kh4AaABAg,@j.oh47,UCQJ-2fl64cwVVD015AKtgog,I’m.. just. going to go back to coffee crystals 😐,0,2024-07-06T20:23:17Z,2024-07-06T20:23:17Z,I’m.. just. going to go back to coffee crystals,49,47,Neutral,0.7197219729423523,1,0.18357184529304504,0.7197219729423523,0.09670614451169968,False
UgzHabldYx5QFPRD0Sp4AaABAg,@janicapostolero3447,UC9uF6t2BffxfzYTcKZM6qcg,So uh… this isn’t working for me. It just tries to brew coffee even tho I’m in descaling mode,0,2024-07-05T20:28:19Z,2024-07-05T20:28:19Z,So uh… this isn’t working for me. It just tries to brew coffee even tho I’m in descaling mode,93,93,Negative,0.7785271406173706,0,0.7785271406173706,0.21137866377830505,0.010094215162098408,False
Ugzh-s2IN7QFw6B-xOR4AaABAg,@gilzuniga6692,UCSjLqN0tT67-Nq6iTHVjtyg,"This is ridiculous so here it goes,

1.Turn machine on.
2.Once heating cycle is over, open and close but not lock.
3.Hold button for 7 seconds(you have 45secs to do it).
4.Lock and unlock.
5. Hold button for 7 secs.
6.Lock and push the coffe button.
7.After the descaling is done, run a cleaning cycle.(By locking and once its heated press 3 times in 2 seconds).



you're very welcome. Pura Vida.",2,2024-06-23T18:50:55Z,2024-06-23T18:50:55Z,"This is ridiculous so here it goes, 1.Turn machine on. 2.Once heating cycle is over, open and close but not lock. 3.Hold button for 7 seconds(you have 45secs to do it). 4.Lock and unlock. 5. Hold button for 7 secs. 6.Lock and push the coffe button. 7.After the descaling is done, run a cleaning cycle.(By locking and once its heated press 3 times in 2 seconds). you're very welcome. Pura Vida.",397,393,Neutral,0.5404829382896423,1,0.40810057520866394,0.5404829382896423,0.05141652002930641,False
UgwZicGPgklp9tDUgAB4AaABAg,@JaysonPSNZ,UCm7BYynum6IN0rJJpD23Mlw,Worst experience of my life. I need a bottle of wine after doing that. Good god.,88,2024-06-23T06:12:45Z,2024-06-23T06:12:45Z,Worst experience of my life. I need a bottle of wine after doing that. Good god.,80,80,Negative,0.9516127109527588,0,0.9516127109527588,0.03952992707490921,0.00885732565075159,False
Ugxy0fsUvQCWEJJM60Z4AaABAg,@kennychou8037,UCD4etxauzHod-B_rDUiNM7w,The process is so complicated and unreasonable. Maybe no Nespresso next time until they change the puzzled cleaning method.,1,2024-06-23T05:36:12Z,2024-06-23T05:36:12Z,The process is so complicated and unreasonable. Maybe no Nespresso next time until they change the puzzled cleaning method.,123,123,Negative,0.8993595242500305,0,0.8993595242500305,0.0937478318810463,0.00689263641834259,False
Ugxvrvvxksj-Qe77fYx4AaABAg,@joemiller6209,UCwK9wqPpAMQOjtDDzzqrRjA,You’re a liar,0,2024-06-22T19:28:33Z,2024-06-22T19:28:33Z,You’re a liar,13,13,Negative,0.8178043961524963,0,0.8178043961524963,0.1563188135623932,0.025876812636852264,False
Ugx4z7XsA04E57dly4V4AaABAg,@LORiain,UCaLORafGWlTTMAyOm9OhVCA,This is crazy. How was this approved to go out,1,2024-06-17T15:18:17Z,2024-06-17T15:18:17Z,This is crazy. How was this approved to go out,46,46,Negative,0.8484065532684326,0,0.8484065532684326,0.1388140171766281,0.012779422104358673,False
UgwGIU-RatcXHEsVZyR4AaABAg,@sweetallyally,UC3Z-hRp1m0RI9Sl5PG_sKEg,Thank you!,0,2024-06-17T07:45:19Z,2024-06-17T07:45:19Z,Thank you!,10,10,Positive,0.9380629062652588,2,0.009638187475502491,0.05229892581701279,0.9380629062652588,False
UgwAkZggWyDD9tqs8y94AaABAg,@AriesSamuel,UCqyTAZ07iEz79Z5Bucp9Trg,No other subtitle?,0,2024-06-16T07:44:15Z,2024-06-16T07:44:15Z,No other subtitle?,18,18,Neutral,0.8407942652702332,1,0.13241733610630035,0.8407942652702332,0.026788409799337387,False
UgzYjMpEXsmXnNcYr8t4AaABAg,@adamborkowski5865,UCbYII2kZt_VmqDWUzSZ3dIA,And the machine goes back to Nespresso... I am not smart enough to have such a complicated machine,1,2024-06-09T17:14:45Z,2024-06-09T17:14:45Z,And the machine goes back to Nespresso... I am not smart enough to have such a complicated machine,98,98,Negative,0.803987443447113,0,0.803987443447113,0.17339655756950378,0.02261601760983467,False
UgwGDXCjmJ2EWknXu2V4AaABAg,@AnnamarieShellard,UC6IPRz930IWf83xpLdw09zw,Wishnid bought another one now🥴,0,2024-06-07T15:15:32Z,2024-06-07T15:15:32Z,Wishnid bought another one now,31,30,Negative,0.6274970173835754,1,0.19497431814670563,0.6274970173835754,0.17752863466739655,True
Ugzy6tMJI42Wpl44Ndt4AaABAg,@etilio,UC5m0nVCG7CHms0oxEZ9-L0w,"3:18  Last part of Descaling, I went with the procedure all well then when i reached the rinse cycle, 
the machine never stopped pouring water and it never stopped by itself, I kept pouring water in it and it kept going for 1 hour. Is this normal? I had to pause it",1,2024-06-04T17:08:07Z,2024-06-04T17:08:31Z,"3:18 Last part of Descaling, I went with the procedure all well then when i reached the rinse cycle, the machine never stopped pouring water and it never stopped by itself, I kept pouring water in it and it kept going for 1 hour. Is this normal? I had to pause it",265,263,Neutral,0.585245668888092,1,0.3459819555282593,0.585245668888092,0.06877241283655167,False
Ugwg6yZs2oC8YSNcetd4AaABAg,@proud2beapit,UC_kqHlyI-B3CT47aAxg7jbg,Been trying to descale this piece of s**** for over an hour and nothing! f**** you Nespresso,0,2024-06-04T16:49:25Z,2024-06-04T16:49:25Z,Been trying to descale this piece of s**** for over an hour and nothing! f**** you Nespresso,92,92,Negative,0.951893150806427,0,0.951893150806427,0.04182358831167221,0.006283231545239687,False
UgzuvZFfPpQ3uWb7BEh4AaABAg,@melissaperkins8910,UC8KX9En69edtX3438HMo2gQ,The comments have me in tears 😭 im not sure if i should be disappointed in Nespresso or society 🤣,54,2024-06-02T13:29:10Z,2024-06-02T13:29:10Z,The comments have me in tears im not sure if i should be disappointed in Nespresso or society,97,93,Negative,0.8898488879203796,0,0.8898488879203796,0.09972082823514938,0.010430253110826015,False
Ugy8EkPDmUY1S6w1gkB4AaABAg,@timriley8117,UCAYhLOHreGVEUZVYRMtB6Qg,The older original style nespresso virtuoso was a better model! Never had the issues this one does!,1,2024-05-29T21:05:24Z,2024-05-29T21:05:24Z,The older original style nespresso virtuoso was a better model! Never had the issues this one does!,99,99,Positive,0.7306532263755798,2,0.06432794034481049,0.20501883327960968,0.7306532263755798,False
UgzQm9eKXBfEuO8TNDd4AaABAg,@mhossain21,UCxs6-IRYnAPgZJq47wYe-bw,That’s it. I’m throwing mine away.,3,2024-05-29T06:44:11Z,2024-05-29T06:44:11Z,That’s it. I’m throwing mine away.,34,34,Negative,0.6466624140739441,0,0.6466624140739441,0.3198326826095581,0.033504918217659,True
UgzY_dxtqPELeDyOjxN4AaABAg,@relaxmusic-p5d,UCMfbI9DWR3sRIR5xO8NtALg,Should the machine be cleaned after every coffee?,0,2024-05-27T13:37:43Z,2024-05-27T13:37:43Z,Should the machine be cleaned after every coffee?,49,49,Neutral,0.9059439301490784,1,0.06511032581329346,0.9059439301490784,0.028945740312337875,False
UgwTBpdjQ7Gu8xoG0u94AaABAg,@tjeddy3052,UCrBwBFv9C7wSwHPRP5kKqEQ,I agree with the many people who say this is a stupidly complex and poorly explained process though the accent is engaging after a while it reminds me why we went to war with the British (and won),30,2024-05-25T22:49:07Z,2024-05-25T22:49:07Z,I agree with the many people who say this is a stupidly complex and poorly explained process though the accent is engaging after a while it reminds me why we went to war with the British (and won),196,196,Negative,0.8134837746620178,0,0.8134837746620178,0.17475001513957977,0.011766250245273113,False
UgzyoIOGU8XTktXMjoB4AaABAg,@wesleywhite3561,UCp7UY89bHeVS-bxwdyQnwXQ,"So I lock the machine, press the button 3 times within 2 seconds, then put a pod in then eject it, lock then unlock, press and hold the button for 7 seconds,  the unplug the machine turn the breaker off, turn everything back on while holding the button for 2-3 seconds. Do 3 jumping jacks and 5 burpees. Congratulations your machine is descaled. *the descaling agent is deadly*",111,2024-05-20T14:17:17Z,2024-05-20T14:17:17Z,"So I lock the machine, press the button 3 times within 2 seconds, then put a pod in then eject it, lock then unlock, press and hold the button for 7 seconds, the unplug the machine turn the breaker off, turn everything back on while holding the button for 2-3 seconds. Do 3 jumping jacks and 5 burpees. Congratulations your machine is descaled. *the descaling agent is deadly*",377,376,Neutral,0.7310368418693542,1,0.08332756161689758,0.7310368418693542,0.18563558161258698,False
UgwRFdQROmw03lnmdXl4AaABAg,@pixielight125,UC-yH_Yd3JR0F_c-glM-mtgw,Why don't they just add a descale button and clean button. I wouldn't mind.,3,2024-05-16T09:43:56Z,2024-05-16T09:43:56Z,Why don't they just add a descale button and clean button. I wouldn't mind.,75,75,Negative,0.603013813495636,1,0.10704158991575241,0.603013813495636,0.289944589138031,True
UgwJfBpYX35X6yafr9R4AaABAg,@TheEntropyLab,UCl_2qMuGenCoZd4aAE9gx3Q,"Amazing and incredible creativity from the engineer staff.Most stupid procces i ever seen on my life , you need at least to take a computer programming degree to descaling this garbage.",1,2024-05-14T21:30:56Z,2024-05-14T21:30:56Z,"Amazing and incredible creativity from the engineer staff.Most stupid procces i ever seen on my life , you need at least to take a computer programming degree to descaling this garbage.",185,185,Negative,0.8174670338630676,0,0.8174670338630676,0.1112256571650505,0.07130730152130127,False
UgwvknWZJXAKSSAvdLl4AaABAg,@SlampthChompth,UC4rahDr8zKKYqoD9DzTdGjQ,Lock and unlock and press 7 times and empty the pod and press 3 times and fill the reservoir and unlock and lock and press 3 times then 7 times then empty the pod again and wait 30 seconds or alternatively pop and lock and empty the side container and allow time for it to dry then you are ready to begin the descaling process.,1,2024-05-11T07:13:46Z,2024-05-11T07:13:46Z,Lock and unlock and press 7 times and empty the pod and press 3 times and fill the reservoir and unlock and lock and press 3 times then 7 times then empty the pod again and wait 30 seconds or alternatively pop and lock and empty the side container and allow time for it to dry then you are ready to begin the descaling process.,327,327,Neutral,0.875073254108429,1,0.01828259415924549,0.875073254108429,0.10664411634206772,False
UgxiRR6inwy5nGEZPpZ4AaABAg,@syedali7026,UCyrNjvHgrWHlS_6y8zRy2FA,Perfect machine and coffee ☕️,0,2024-05-06T20:31:10Z,2024-05-06T20:31:10Z,Perfect machine and coffee ️,29,28,Positive,0.9592966437339783,2,0.0035197511315345764,0.03718358278274536,0.9592966437339783,False
Ugz9ktgKzFbfswU3kBp4AaABAg,@anngleeson5089,UCAXy5MV5RoIGXXUQxUSQgzg,Absolutely ridiculous,2,2024-05-06T08:16:00Z,2024-05-06T08:16:00Z,Absolutely ridiculous,21,21,Negative,0.7378597259521484,0,0.7378597259521484,0.20008757710456848,0.06205267086625099,False
Ugx1Qh9cViKddJnhzpt4AaABAg,@jonChrimes,UC_b9jNeNWu633rRYSkupvyg,So the machine wont enter descaling.  ( no problems descaling my other Nespresso) App tells me my Bluetooth is off...No! Ok a workaround. Descale in cleaning mode then rinse in cleaning mode again!,0,2024-05-02T19:07:34Z,2024-05-02T19:07:34Z,So the machine wont enter descaling. ( no problems descaling my other Nespresso) App tells me my Bluetooth is off...No! Ok a workaround. Descale in cleaning mode then rinse in cleaning mode again!,197,196,Negative,0.8194871544837952,0,0.8194871544837952,0.1665768176317215,0.01393604464828968,False
UgxJv1xm1rseaHPsLfd4AaABAg,@LovelySmile55,UCMNWZUerTY5DvXoYNc368qQ,this is soooo annoying,0,2024-05-02T06:57:11Z,2024-05-02T06:57:11Z,this is soooo annoying,22,22,Negative,0.9011110067367554,0,0.9011110067367554,0.08583242446184158,0.013056528754532337,False
UgwikQ1rGsC7GM9YJkZ4AaABAg,@lucaslara1992,UCbrGBLuy314d92oWsxpB6sw,For those who don't understand the process of pressing the button for cleaning: you have to press it three times in an interval of two seconds.,0,2024-05-01T21:01:35Z,2024-05-01T21:01:35Z,For those who don't understand the process of pressing the button for cleaning: you have to press it three times in an interval of two seconds.,143,143,Neutral,0.7984244227409363,1,0.1562069207429886,0.7984244227409363,0.04536866024136543,False
Ugy5hdYWcFB9ftjJ_xF4AaABAg,@thevintagesingh8168,UCOUQToORBgZay_-znWYKHeg,Can anybody explain this video🧐🧐🧐🧐,1,2024-04-28T13:56:37Z,2024-04-28T13:56:37Z,Can anybody explain this video,34,30,Negative,0.5330376029014587,0,0.5330376029014587,0.44943973422050476,0.01752263866364956,True
UgyewESIC7liRYszoVx4AaABAg,@MaureenKeleher,UC6kgM41kMCL7gvaHLhwLULg,"This video is confusing because they use the same footage at the beginning of each part of the process. I understand that the steps need to be repeated, but it should indicate that we are starting a new or next part of the process.",2,2024-04-27T17:04:13Z,2024-04-27T17:04:13Z,"This video is confusing because they use the same footage at the beginning of each part of the process. I understand that the steps need to be repeated, but it should indicate that we are starting a new or next part of the process.",231,231,Negative,0.49562525749206543,0,0.49562525749206543,0.4881118834018707,0.016262846067547798,True
UgynN6ZB64TPHZcHGv54AaABAg,@fabricioosman8962,UCf2E6unPZRSpGa-egmiknGA,Im holding and a red light is blinking..,1,2024-04-23T00:58:07Z,2024-04-23T00:58:07Z,Im holding and a red light is blinking..,40,40,Neutral,0.8344557285308838,1,0.08744962513446808,0.8344557285308838,0.07809468358755112,False
UgzSzGucIh5Za7GrKiZ4AaABAg,@DeeDee-44,UCJB9M1gEfR2l-46XWLoEYgg,Absolute pfaff with this machine. I'm buying a pixie next time.,1,2024-04-20T08:27:17Z,2024-04-20T08:27:17Z,Absolute pfaff with this machine. I'm buying a pixie next time.,63,63,Negative,0.9017571806907654,0,0.9017571806907654,0.08342988044023514,0.014812931418418884,False
Ugx3gxCJ0MpPFNhTjwx4AaABAg,@BG-rr5fk,UCw0UzpL_fVPzfx0EDC9bPoA,Thanks to tik tok i got it ! This video is so confusing,0,2024-04-12T13:21:55Z,2024-04-12T13:21:55Z,Thanks to tik tok i got it ! This video is so confusing,55,55,Negative,0.4539313018321991,0,0.4539313018321991,0.4362061619758606,0.10986251384019852,True
UgyoWUHPdgzg8LIBtah4AaABAg,@1042firegirl,UCXFbrxWxWlt15Kl-HaaxeSg,Back again for an update. This is absolute bollox. Utter shite.,0,2024-04-05T16:58:10Z,2024-04-05T16:58:10Z,Back again for an update. This is absolute bollox. Utter shite.,63,63,Negative,0.9427205920219421,0,0.9427205920219421,0.05044715479016304,0.006832161918282509,False
Ugwgn_cbed-BfB52DiZ4AaABAg,@jennifersutton9329,UCMswEW5mZ4HQI5RaEEfYfhg,How about just get a new damn coffee machine. This is stupid,0,2024-04-05T00:01:57Z,2024-04-05T00:01:57Z,How about just get a new damn coffee machine. This is stupid,60,60,Negative,0.9260603785514832,0,0.9260603785514832,0.06485915929079056,0.009080413728952408,False
Ugx3cvKVnPRv1kO-gGN4AaABAg,@patrickbphoto,UC6wvOg8y9_iaPtUO5wTU92Q,It will not allow me to clean. When the app says press the button which is flashing yellow it does a a very quiet click three times and then the button glows red. This happens repeatedly. Why don't you stand by your product and respond to these comments and help your increasingly frustrated customer base?!,5,2024-03-31T15:31:36Z,2024-03-31T15:31:36Z,It will not allow me to clean. When the app says press the button which is flashing yellow it does a a very quiet click three times and then the button glows red. This happens repeatedly. Why don't you stand by your product and respond to these comments and help your increasingly frustrated customer base?!,307,307,Negative,0.9011194109916687,0,0.9011194109916687,0.09123538434505463,0.007645192090421915,False
UgxyODo8Rq1ymdRpPbl4AaABAg,@ilVice,UCdoOnx1PtziolG01bTLF8wg,"Kurzgesagt, is that you?",0,2024-03-29T09:29:17Z,2024-03-29T09:29:17Z,"Kurzgesagt, is that you?",24,24,Neutral,0.8172480463981628,1,0.10705527663230896,0.8172480463981628,0.07569675147533417,False
UgzwwCCIoOqkZLyB4Zp4AaABAg,@AndersVestadTV,UCq_ZqO7VkcYLTC78VKAApxQ,Is that the same narrator from Kurzgesagt? He sounds just like him :),0,2024-03-28T09:09:22Z,2024-03-28T09:09:22Z,Is that the same narrator from Kurzgesagt? He sounds just like him :),69,69,Positive,0.9320917725563049,2,0.003272074507549405,0.06463617086410522,0.9320917725563049,False
UgxWXJpcRW-v9FkiukZ4AaABAg,@kombi_53,UCvYpfHyJ1voclmYC6Xysg2Q,"https://youtu.be/MSXwTK-XYKE?feature=shared

Video em português, tradução para português",1,2024-03-27T01:00:40Z,2024-03-27T01:00:40Z,"[URL] Video em português, tradução para português",88,49,Neutral,0.9372718334197998,1,0.02191343903541565,0.9372718334197998,0.04081473499536514,False
UgytP_D3GBtaScYW6i54AaABAg,@alessandroedge4507,UCmNOl8N51R06BYsyv12QAiA,Ma una cosa più facile no? Si fa prima a comprare una macchina nuova ogni volta che bisogna eliminare il calcare 🫣,1,2024-03-26T12:24:10Z,2024-03-26T12:26:17Z,Ma una cosa più facile no? Si fa prima a comprare una macchina nuova ogni volta che bisogna eliminare il calcare,114,112,Neutral,0.8180997371673584,1,0.11315596848726273,0.8180997371673584,0.06874425709247589,False
Ugwnzzwz1RzcmjCHOEZ4AaABAg,@patrickbphoto,UC6wvOg8y9_iaPtUO5wTU92Q,"This machine is a disgrace. It has stopped working after 3 months, I cannot clean it because it won't let me. The app won't let me come out of the cleaning pages without rebooting the phone. All this for a bloody cup of coffee. I want my money back. I am in the UK. I want somebody to contact me so I can return this shameful product.",1,2024-03-24T19:51:05Z,2024-03-24T19:51:05Z,"This machine is a disgrace. It has stopped working after 3 months, I cannot clean it because it won't let me. The app won't let me come out of the cleaning pages without rebooting the phone. All this for a bloody cup of coffee. I want my money back. I am in the UK. I want somebody to contact me so I can return this shameful product.",334,334,Negative,0.9527421593666077,0,0.9527421593666077,0.042616549879312515,0.004641275387257338,False
UgwDU346HtLCFMYXIyx4AaABAg,@SMCyruss,UCjBHD8tdA3k4JKkRR5Av_Yw,Very stupid process,0,2024-03-23T07:29:39Z,2024-03-23T07:29:39Z,Very stupid process,19,19,Negative,0.8855286836624146,0,0.8855286836624146,0.10052989423274994,0.01394143421202898,False
UgxNL4WHMfNuFlDelS94AaABAg,@cheeseynz,UC2EEzVZCyanebrihYv_KQaA,"The Vertuo Pop machine is wifi enabled and has a smartphone app.  Yet it's amazing how you can't even initiate de-scaling via the app, and follow this confusing and convulted process.  Shortsighted.",0,2024-03-15T00:09:19Z,2024-03-15T00:09:53Z,"The Vertuo Pop machine is wifi enabled and has a smartphone app. Yet it's amazing how you can't even initiate de-scaling via the app, and follow this confusing and convulted process. Shortsighted.",198,196,Negative,0.7551456689834595,0,0.7551456689834595,0.22212523221969604,0.022729109972715378,False
Ugy4cbW3unVavhYbIVN4AaABAg,@seanmc2892,UCG1ValbYKRcydf8yTpruElg,This video made me want to kill myself,0,2024-03-09T09:53:25Z,2024-03-09T09:53:25Z,This video made me want to kill myself,38,38,Negative,0.9414644241333008,0,0.9414644241333008,0.051824841648340225,0.006710771005600691,False
UgxknNWDTIVtTXRWA5d4AaABAg,@산맥,UC8MvTM79XT3B_TCdSqWUVUg,심지어 잘 되지도 않음 개빡침,0,2024-03-09T04:03:32Z,2024-03-09T04:03:32Z,심지어 잘 되지도 않음 개빡침,16,16,Neutral,0.7869852781295776,1,0.08675529807806015,0.7869852781295776,0.12625941634178162,False
Ugw75cXJCMxmgyanyDd4AaABAg,@dyndecolchester308,UC7E0hhScF5c9E8zEJh5vfGw,"I ont find compatible capsule, where can i buy it ?",0,2024-03-06T15:11:47Z,2024-03-06T15:11:47Z,"I ont find compatible capsule, where can i buy it ?",51,51,Negative,0.7445492744445801,0,0.7445492744445801,0.24432094395160675,0.011129770427942276,False
UgxNlUe_-ide07xRwd14AaABAg,@Anonymous-qj4wp,UCN8S3rCq2utqWO_LPUa-tEA,"my machine starts blinking red once i plugged in. I pressed 3x in 2sec, then long pressed for 7sec. It did nth. It is still blinking red and did nothing.
Can someone please guide me through the process? I cannot use my machine now and i’m really annoyed😅",1,2024-03-05T01:49:56Z,2024-03-05T01:49:56Z,"my machine starts blinking red once i plugged in. I pressed 3x in 2sec, then long pressed for 7sec. It did nth. It is still blinking red and did nothing. Can someone please guide me through the process? I cannot use my machine now and i’m really annoyed",254,253,Negative,0.8833742737770081,0,0.8833742737770081,0.10957689583301544,0.007048760075122118,False
UgwaLZ2ejdHT6BxcGjt4AaABAg,@28harrison,UCgwJDXEkV7qHgOdG2Q759sg,"This video is so much better than the terrible app! Whenever ive tried doing any of the maintenance functions uaing the app it always tells me my machine is not in the right status, even when it clearly is. The app also doesnt tell you how to get it to the right status, it just assumes you know. Good job YouTube is available to mske up for it!",21,2024-03-03T16:53:29Z,2024-03-03T16:53:29Z,"This video is so much better than the terrible app! Whenever ive tried doing any of the maintenance functions uaing the app it always tells me my machine is not in the right status, even when it clearly is. The app also doesnt tell you how to get it to the right status, it just assumes you know. Good job YouTube is available to mske up for it!",345,345,Neutral,0.6544398069381714,0,0.6544398069381714,0.18326325714588165,0.16229696571826935,True
Ugx9bXiBDrxRUGkx4uJ4AaABAg,@elenareuf4401,UCzdlLamDTl1SSoWxrdUXxRg,"Trying to follow the instructions for one hour, so I found that it works other way at all… the video so much complicated, it’s really hard to understand what exactly to do. For what reason I should open , close and waiting for 45 sec ???",1,2024-02-20T21:09:29Z,2024-02-20T21:09:29Z,"Trying to follow the instructions for one hour, so I found that it works other way at all… the video so much complicated, it’s really hard to understand what exactly to do. For what reason I should open , close and waiting for 45 sec ???",237,237,Negative,0.7855566740036011,0,0.7855566740036011,0.2015068680047989,0.012936418876051903,False
UgwJt1FkOfyqi--ODkh4AaABAg,@Elenimp91,UCP3S4rXApT9-0be31qf8Agg,The person who understood this should apply for NASA! Thank god you have customer service! If it wasn't for them i don't know what i'd do,3,2024-02-15T15:33:41Z,2024-02-15T15:33:41Z,The person who understood this should apply for NASA! Thank god you have customer service! If it wasn't for them i don't know what i'd do,137,137,Positive,0.718161940574646,2,0.10390520095825195,0.17793290317058563,0.718161940574646,False
UgzjmvWG3ubeNqC3fZd4AaABAg,@roseymec2694,UCB9COhhl_buVHgboi14f70w,"Ok, fine. Now show us how to clean those tiny and very sharp areas in the upper pod compartment without losing multiple layers of skin? This may be a fancy machine but that doesn’t mean it has to be complicated to appreciate it. I’ll wait for your response…",1,2024-02-15T13:19:42Z,2024-02-15T13:19:42Z,"Ok, fine. Now show us how to clean those tiny and very sharp areas in the upper pod compartment without losing multiple layers of skin? This may be a fancy machine but that doesn’t mean it has to be complicated to appreciate it. I’ll wait for your response…",257,257,Negative,0.5801066160202026,1,0.17282593250274658,0.5801066160202026,0.24706745147705078,True
Ugy1APJ-7iWoZb9CkVl4AaABAg,@jeffmurphree2937,UCeHJAbx_NDAoJ4DLrKs9YLw,"Now I understand why people will drive 5 miles, stand in line waiting to pay $5 for a cup of coffee. It’s less painful.",153,2024-02-15T01:25:17Z,2024-02-15T01:25:17Z,"Now I understand why people will drive 5 miles, stand in line waiting to pay $5 for a cup of coffee. It’s less painful.",119,119,Negative,0.5065147280693054,0,0.5065147280693054,0.38838207721710205,0.10510322451591492,True
Ugx_pBGsjco0vaLvGo94AaABAg,@1101G12646,UCjaE2HJt0FrUlJER_G2c5Sw,"I think what made it complicated was they repeated that ""lock and unlock"" process TWICE in the video. I didn't get why they had to do that",37,2024-02-11T16:05:32Z,2024-02-11T16:05:32Z,"I think what made it complicated was they repeated that ""lock and unlock"" process TWICE in the video. I didn't get why they had to do that",138,138,Negative,0.7678961157798767,0,0.7678961157798767,0.22505523264408112,0.0070486366748809814,False
UgynyEUXQHfBZNeOYO14AaABAg,@kmbirdw74,UCvwHmIN49aOha9F9Y43tq8g,oh my god i spent 30 minutes trying to follow the descaling instructions from this video ! never worked ! ugh !!!! then saw someone say it’s on the nespresso app !! it was so easy with the app ! this videos descaling instructions do not work ! the app is the way to go!!!,0,2024-02-11T04:06:41Z,2024-02-11T04:06:41Z,oh my god i spent 30 minutes trying to follow the descaling instructions from this video ! never worked ! ugh !!!! then saw someone say it’s on the nespresso app !! it was so easy with the app ! this videos descaling instructions do not work ! the app is the way to go!!!,271,271,Negative,0.9303606748580933,0,0.9303606748580933,0.06010023504495621,0.009539196267724037,False
UgwhUpexoxIPEpl8Mcl4AaABAg,@Leon-pm6lr,UCu0ER3OZbWiOv82Tw3RIy3A,I think nespresso is evil. They just want you to buy a new machine 😂,0,2024-02-07T14:18:52Z,2024-02-07T14:18:52Z,I think nespresso is evil. They just want you to buy a new machine,68,66,Negative,0.9194710850715637,0,0.9194710850715637,0.0737694576382637,0.006759379059076309,False
